client_id,full_name,fio,phone,email,city,created_at,last_order_at,total_spent
c101999,Полина Ермакова,,+79401254116,user101999@example.ru,Санкт-Петербург,,2026-03-20,108208
c100881,Полина Тихонова,,+79593706017,user100881@example.ru,Казань,,2026-05-29,100862
c104485,Ольга Сорокина,,+79511094032,user104485@example.ru,Красноярск,,2026-03-01,51482
c105878,Максим Шилов,,+79560838008,user105878@example.ru,Санкт-Петербург,,2026-02-18,138629
c100612,Юлия Тихонова,,+79920861571,user100612@example.ru,Казань,,2026-09-06,66820
c104270,Ольга Нестерова,,+79262384393,user104270@example.ru,Казань,,2026-07-23,96117
c90836,,Роман Мешков,+7 (957) 344-13-62,user90836@example.ru,Казань,11.12.2025,,
c104632,Полина Сорокина,,+79940859519,user104632@example.ru,Красноярск,,2026-07-17,168447
c101580,Егор Лаптев,,+79269010688,user101580@example.ru,Казань,,2026-06-13,75686
c90756,,Ольга Осипова,+7 (964) 550-47-13,user90756@example.ru,Казань,17.04.2026,,
c105189,Артур Крылов,,+79889979629,user105189@example.ru,Красноярск,,2026-05-04,118806
c103762,Вера Зуева,,+79447324824,user103762@example.ru,Москва,,2026-05-07,37077
c100752,Анна Ермакова,,+79187630083,user100752@example.ru,Новосибирск,,2026-02-04,27084
c106081,Мария Белых,,+79140803362,user106081@example.ru,Новосибирск,,2026-07-05,140039
c90799,,Кирилл Крылов,+7 (962) 726-12-24,user90799@example.ru,Красноярск,22.08.2025,,
c104663,Кирилл Белых,,+79364885383,user104663@example.ru,Красноярск,,2026-06-06,127152
c101876,,Егор Ермаков,+7 (975) 505-36-55,user101876@example.ru,Москва,20.05.2024,,
c92051,,Вера Зуева,+7 (920) 085-80-67,user92051@example.ru,С.-Петербург,03.10.2025,,
c104735,Роман Зуев,,+79395208629,user104735@example.ru,Новосибирск,,2026-05-08,54107
c104273,Артур Осипов,,+79505463890,user104273@example.ru,Красноярск,,2026-01-25,22946
c102438,Роман Юдин,,+79655332946,user102438@example.ru,Екатеринбург,,2026-05-17,130254
c101883,Алиса Ермакова,,+79571379766,user101883@example.ru,Санкт-Петербург,,2026-03-02,126539
c104942,,Роман Зуев,+7 (930) 692-74-32,user104942@example.ru,Москва,01.02.2025,,
c102672,Мария Мешкова,,+79338268370,user102672@example.ru,Новосибирск,,2026-01-12,32686
c90610,,Полина Лаптева,+7 (947) 400-28-84,user90610@example.ru,Москва,11.11.2025,,
c90996,,Кирилл Савельев,+7 (957) 419-28-09,user90996@example.ru,Казань,21.06.2026,,
c102075,Павел Сорокин,,+79510127472,user102075@example.ru,Новосибирск,,2026-07-27,177466
c91051,,Ольга Ермакова,+7 (958) 793-79-61,user91051@example.ru,С.-Петербург,09.10.2024,,
c104968,Игорь Мешков,,+79373233014,user104968@example.ru,Новосибирск,,2026-05-10,134625
c106519,,Алиса Сорокина,+7 (913) 506-42-54,user106519@example.ru,Красноярск,20.10.2024,,
c90333,,Мария Мешкова,+7 (910) 488-81-65,user90333@example.ru,Красноярск,29.11.2024,,
c100959,Юлия Нестерова,,+79160565769,user100959@example.ru,Казань,,2026-07-06,176638
c104736,Глеб Осипов,,+79199596407,user104736@example.ru,Москва,,2026-08-05,106866
c92050,,Глеб Шилов,+7 (930) 481-24-10,user92050@example.ru,Екатеринбург,16.07.2025,,
c100025,Мария Сорокина,,+79261204360,user100025@example.ru,Москва,,2026-03-07,55990
c91015,,Игорь Юдин,+7 (921) 734-22-25,user91015@example.ru,С.-Петербург,11.10.2024,,
c90453,,Юлия Лаптева,+7 (938) 669-21-88,user90453@example.ru,Екатеринбург,02.10.2024,,
c101873,Егор Мешков,,+79125285140,user101873@example.ru,Москва,,2026-02-10,70443
c105966,Ольга Ермакова,,+79957572669,user105966@example.ru,Казань,,2026-08-21,74311
c100294,Юлия Савельева,,+79778998786,user100294@example.ru,Казань,,2026-06-11,121418
c102186,Егор Юдин,,+79857037719,user102186@example.ru,Екатеринбург,,2026-08-01,126072
c105212,,Кирилл Панин,+7 (939) 932-11-39,user105212@example.ru,Красноярск,02.05.2025,,
c91727,,Тимур Тихонов,+7 (942) 373-89-96,user91727@example.ru,С.-Петербург,11.04.2026,,
c101725,Наталья Савельева,,+79768856636,user101725@example.ru,Москва,,2026-08-04,129352
c91428,,Анна Ермакова,+7 (936) 025-04-39,user91428@example.ru,С.-Петербург,30.09.2025,,
c104339,Роман Крылов,,+79582283029,user104339@example.ru,Новосибирск,,2026-06-26,168346
c103119,Алиса Белых,,+79973906709,user103119@example.ru,Екатеринбург,,2026-03-29,55281
c106345,Юлия Гордеева,,+79741837965,user106345@example.ru,Москва,,2026-09-10,104797
c90590,,Мария Юдина,+7 (985) 788-60-96,user90590@example.ru,Екатеринбург,30.05.2026,,
c105855,Роман Лаптев,,+79985417453,user105855@example.ru,Москва,,2026-05-04,78452
c102841,,Кирилл Савельев,+7 (938) 402-11-65,user102841@example.ru,Красноярск,30.04.2025,,
c91423,,Елена Савельева,+7 (988) 654-53-66,user91423@example.ru,С.-Петербург,02.07.2025,,
c104043,Роман Ковальчук,,+79235815702,user104043@example.ru,Санкт-Петербург,,2026-06-11,114080
c104521,Вера Белых,,+79907139925,user104521@example.ru,Москва,,2026-04-30,79509
c100684,Тимур Ермаков,,+79963808631,user100684@example.ru,Красноярск,,2026-07-15,133201
c106374,Кирилл Лаптев,,+79725453037,user106374@example.ru,Новосибирск,,2026-06-18,68903
c106286,Кирилл Мешков,,+79468029854,user106286@example.ru,Екатеринбург,,2026-01-31,16408
c91750,,Алиса Мешкова,+7 (956) 894-22-59,user91750@example.ru,Москва,21.08.2025,,
c101433,Мария Лаптева,,+79666585539,user101433@example.ru,Санкт-Петербург,,2026-01-10,132494
c100251,Павел Белых,,+79500375330,user100251@example.ru,Санкт-Петербург,,2026-01-10,82827
c105930,Елена Ермакова,,+79446473491,user105930@example.ru,Санкт-Петербург,,2026-01-29,166369
c90715,,Артур Осипов,+7 (962) 786-74-38,user90715@example.ru,С.-Петербург,30.06.2026,,
c104183,Денис Нестеров,,+79443439129,user104183@example.ru,Красноярск,,2026-06-19,14439
c90474,,Кирилл Ермаков,+7 (989) 020-07-93,user90474@example.ru,Москва,21.12.2024,,
c106656,Лидия Мешкова,,+79271835506,user106656@example.ru,Екатеринбург,,2026-05-18,178446
c106626,Лидия Зуева,,+79261293172,user106626@example.ru,Красноярск,,2026-05-27,50117
c90667,,Елена Белых,+7 (947) 761-30-22,user90667@example.ru,Новосибирск,14.08.2024,,
c100747,Кирилл Белых,,+79594625042,user100747@example.ru,Красноярск,,2026-02-21,45522
c103448,Егор Мешков,,+79297878326,user103448@example.ru,Казань,,2026-05-28,63537
c90977,,Роман Лаптев,+7 (916) 397-88-42,user90977@example.ru,Екатеринбург,15.12.2025,,
c103845,,Лидия Савельева,+7 (957) 233-49-75,user103845@example.ru,Казань,30.10.2024,,
c92145,,Егор Ермаков,+7 (981) 291-82-02,user92145@example.ru,Екатеринбург,10.02.2026,,
c102869,Лидия Осипова,,+79268731571,user102869@example.ru,Казань,,2026-04-27,170387
c90693,,Тимур Тихонов,+7 (999) 950-62-38,user90693@example.ru,Новосибирск,10.03.2026,,
c106183,Вера Тихонова,,+79463951652,user106183@example.ru,Красноярск,,2026-01-19,99203
c105915,,Юлия Сорокина,+7 (996) 367-09-14,user105915@example.ru,Новосибирск,24.07.2025,,
c90823,,Юлия Гордеева,+7 (962) 724-71-78,user90823@example.ru,Екатеринбург,24.02.2024,,
c105862,Ольга Панина,,+79127154891,user105862@example.ru,Казань,,2026-05-09,52527
c91540,,Артур Лаптев,+7 (940) 728-53-29,user91540@example.ru,Казань,29.12.2024,,
c104611,Мария Осипова,,+79134489515,user104611@example.ru,Екатеринбург,,2026-06-04,144648
c101321,,Алиса Панина,+7 (941) 977-42-92,user101321@example.ru,Казань,14.02.2026,,
c92077,,Наталья Лаптева,+7 (969) 936-63-26,user92077@example.ru,Казань,15.06.2025,,
c103653,Роман Панин,,+79232351655,user103653@example.ru,Санкт-Петербург,,2026-04-26,166506
c105985,,Анна Тихонова,+7 (981) 996-19-54,user105985@example.ru,С.-Петербург,02.07.2024,,
c104141,Денис Крылов,,+79323665512,user104141@example.ru,Екатеринбург,,2026-01-11,144381
c105032,,Лидия Осипова,+7 (932) 767-90-46,user105032@example.ru,Красноярск,01.09.2025,,
c100011,Максим Осипов,,+79971797906,user100011@example.ru,Санкт-Петербург,,2026-01-20,50941
c100924,Артур Тихонов,,+79259781875,user100924@example.ru,Красноярск,,2026-06-29,4223
c90975,,Полина Зуева,+7 (986) 629-45-23,user90975@example.ru,С.-Петербург,08.06.2026,,
c105417,,Юлия Белых,+7 (928) 142-06-33,user105417@example.ru,Екатеринбург,25.05.2025,,
c101003,,Денис Гордеев,+7 (931) 116-52-80,user101003@example.ru,Новосибирск,27.06.2025,,
c102689,Денис Юдин,,+79361424422,user102689@example.ru,Москва,,2026-08-09,163516
c105003,,Егор Зуев,+7 (958) 851-93-81,user105003@example.ru,Москва,16.03.2025,,
c102581,Юлия Белых,,+79615881457,user102581@example.ru,Красноярск,,2026-05-11,85837
c105744,,Полина Ковальчук,+7 (997) 736-75-27,user105744@example.ru,Екатеринбург,20.01.2025,,
c103763,Тимур Тихонов,,+79413290200,user103763@example.ru,Москва,,2026-09-11,90793
c100654,Максим Нестеров,,+79814930535,user100654@example.ru,Казань,,2026-05-15,34110
c92098,,Кирилл Сорокин,+7 (944) 218-62-12,user92098@example.ru,Казань,05.06.2026,,
c92428,,Кирилл Лаптев,+7 (969) 439-88-09,user92428@example.ru,С.-Петербург,14.01.2024,,
c105721,Кирилл Зуев,,+79162300715,user105721@example.ru,Москва,,2026-08-18,108213
c102426,Вера Ермакова,,+79957442142,user102426@example.ru,Санкт-Петербург,,2026-01-25,93323
c103732,Лидия Юдина,,+79315623885,user103732@example.ru,Санкт-Петербург,,2026-05-27,100256
c101047,Вера Мешкова,,+79162623692,user101047@example.ru,Санкт-Петербург,,2026-04-19,131757
c103636,Анна Юдина,,+79534896303,user103636@example.ru,Санкт-Петербург,,2026-08-08,19966
c105531,Анна Шилова,,+79283141609,user105531@example.ru,Казань,,2026-08-18,91904
c100314,,Глеб Нестеров,+7 (919) 677-73-95,user100314@example.ru,Москва,03.08.2024,,
c90294,,Артур Сорокин,+7 (920) 360-70-78,user90294@example.ru,Екатеринбург,12.04.2026,,
c105151,,Денис Савельев,+7 (924) 454-26-13,user105151@example.ru,Казань,11.04.2026,,
c102334,Полина Осипова,,+79600084169,user102334@example.ru,Красноярск,,2026-05-29,24789
c91667,,Артур Ермаков,+7 (999) 898-89-06,user91667@example.ru,Екатеринбург,10.01.2026,,
c100545,Алиса Юдина,,+79935251549,user100545@example.ru,Екатеринбург,,2026-04-08,177809
c100638,Артур Мешков,,+79522698747,user100638@example.ru,Новосибирск,,2026-06-10,110519
c106264,Анна Савельева,,+79229617054,user106264@example.ru,Екатеринбург,,2026-08-12,113618
c100759,Игорь Зуев,,+79466609137,user100759@example.ru,Екатеринбург,,2026-04-24,169548
c91454,,Денис Зуев,+7 (929) 056-43-98,user91454@example.ru,Москва,09.05.2026,,
c101319,Роман Юдин,,+79859167763,user101319@example.ru,Казань,,2026-05-19,122995
c100337,Денис Лаптев,,+79485256360,user100337@example.ru,Красноярск,,2026-03-25,56538
c106798,Елена Панина,,+79480258131,user106798@example.ru,Санкт-Петербург,,2026-05-15,12347
c106231,Юлия Панина,,+79557205434,user106231@example.ru,Новосибирск,,2026-08-17,48738
c90197,,Глеб Зуев,+7 (973) 344-46-36,user90197@example.ru,Новосибирск,06.08.2024,,
c101212,,Наталья Шилова,+7 (997) 773-88-18,user101212@example.ru,Новосибирск,11.11.2024,,
c103568,Кирилл Лаптев,,+79995759720,user103568@example.ru,Санкт-Петербург,,2026-08-12,63481
c91359,,Алиса Савельева,+7 (928) 910-81-36,user91359@example.ru,С.-Петербург,14.09.2025,,
c105729,Елена Шилова,,+79831933318,user105729@example.ru,Екатеринбург,,2026-06-03,19464
c104407,Полина Лаптева,,+79318953284,user104407@example.ru,Москва,,2026-07-06,6236
c91688,,Кирилл Юдин,+7 (960) 425-18-48,user91688@example.ru,Казань,27.04.2024,,
c90841,,Алиса Крылова,+7 (992) 856-37-92,user90841@example.ru,Казань,19.03.2024,,
c106692,Егор Савельев,,+79385294823,user106692@example.ru,Казань,,2026-03-31,26428
c103070,Наталья Крылова,,+79376292884,user103070@example.ru,Санкт-Петербург,,2026-02-28,102792
